step,time,elbo,eubo
1302,7.333326367974282,-9912.200819744678,-10263.965059896647
1303,7.340407755017281,-9423.734910182386,-9774.028749402441
1304,7.3461792529821395,-9760.18810880954,-10664.210121764205
1305,7.3487718110084534,-9658.34966413581,-10434.421806778531
1306,7.353291863024235,-9478.85088442744,-10088.471882300273
1307,7.361087751030922,-9602.277355205568,-10629.139315333876
1308,7.366196484982967,-9559.412487863594,-9820.252333491107
1309,7.369649797022342,-9856.553390902433,-10254.674952822788
1310,7.376545448005199,-9823.59669261076,-10184.752836087433
1311,7.382822499990463,-9821.136970189844,-10626.991753824872
1312,7.385501338005066,-9502.007889473285,-10375.771436502353
1313,7.390147777974605,-9743.92636594197,-10182.325987234222
1314,7.3958001729846,-9596.943324202137,-10082.800432791764
1315,7.402628643989563,-9661.544321546566,-10456.182597294053
1316,7.406151422977447,-9677.343805048264,-10036.961370823574
1317,7.41077089703083,-9654.909777812916,-10479.605747172262
1318,7.41527520698309,-9623.577042846568,-10495.847537738082
1319,7.424488954007626,-10035.315030273341,-10199.573556264328
1320,7.427889353990555,-9320.742272474476,-10177.844330639586
1321,7.4364923509955405,-9627.827325938222,-9769.727062763357
1322,7.4392264710068705,-9615.374588735107,-9934.98907854347
1323,7.443687673985958,-9586.679599818326,-10357.573391212363
1324,7.448903433024883,-9472.816434331955,-9584.256251967388
1325,7.453563890993595,-9605.802699659065,-10235.054610352774
1326,7.461532507002354,-9512.48927643816,-10731.648805817209
1327,7.46409856402874,-9505.226364023843,-9943.993073381425
1328,7.471154636979103,-9602.969521958841,-10070.579098524751
1329,7.474538975000382,-9496.472210883503,-9974.569093068847
1330,7.481578167021275,-9488.154863782685,-10148.567856734022
1331,7.487702871978283,-9618.558128745459,-10009.905449015501
1332,7.490363972008228,-9904.295981742269,-10019.477638154882
1333,7.49478766900301,-9864.041875390365,-11124.66718830089
1334,7.5000958340168,-10060.226215934443,-9600.964336913916
1335,7.504672200977803,-9917.099854531847,-9812.599553674616
1336,7.50918212300539,-9950.481361487475,-10216.548178158111
1337,7.516334253013134,-9918.296937165622,-10315.833822303643
1338,7.522277580976486,-9729.230485190224,-10559.807521031178
1339,7.528015621006489,-9922.752046701235,-10236.152824231778
1340,7.532423813998699,-9818.0723543685,-10410.123374078952
1341,7.536956752002239,-9793.474849196531,-9707.197259598786
1342,7.544875512003899,-10061.479816647943,-10401.31467989843
1343,7.5475719829797745,-9527.740549951726,-10468.952142709913
1344,7.552103890001773,-9895.055968191356,-10624.254484676356
1345,7.55980661201477,-9710.94408110329,-10188.34622377204
1346,7.562417284011841,-9609.817626958602,-9757.573411558395
1347,7.570140442013741,-9495.173773009166,-9949.310568833447
1348,7.572839950025082,-9662.98011445265,-9956.907572252201
1349,7.577539780020714,-9502.677497575249,-9926.873181685525
1350,7.587804193019867,-9857.797196220607,-10673.203088551167
1351,7.590718640983105,-9897.286373969466,-10163.034311724577
1352,7.598371267020703,-9769.733350189937,-10484.743400691737
1353,7.601061339020729,-9695.641300036474,-9952.06294203059
1354,7.60563130903244,-9749.627319998483,-9927.952802641063
1355,7.613355198025704,-9684.816690124668,-9918.065095357815
1356,7.615973241984844,-9464.251522290437,-9961.441548116862
1357,7.623708929002285,-9362.363552783889,-10810.410380651627
1358,7.628907193005085,-9333.944227950304,-10728.101541843964
1359,7.634746896028519,-9887.37223709123,-9998.898711089567
1360,7.639910946011543,-9503.616612659103,-9759.78200614285
1361,7.642567852020264,-9694.40425474152,-10681.880042364672
1362,7.648405012011528,-9724.43006844869,-10357.198343746226
1363,7.6529191759824755,-9501.361127560627,-10387.132909019661
1364,7.657551775991917,-9696.427056293402,-10822.501064622951
1365,7.666056016981602,-9783.411461338997,-11295.092727646686
1366,7.6712734109759335,-9652.968108820905,-11152.895948277295
1367,7.677207562029362,-9757.775256387833,-9753.599866879777
1368,7.682284049987793,-9564.218003089074,-10259.767213963443
1369,7.686158353984356,-9736.654687067012,-10419.35468658046
1370,7.690731182992458,-9751.71038167671,-10702.343608402887
1371,7.697650887012482,-9699.186270516502,-9835.938873952815
1372,7.704531131029129,-9448.878373391582,-10098.87006267239
1373,7.709577369987965,-9546.301908322674,-10188.15256274211
1374,7.71284101498127,-9549.638201395026,-10213.783609478785
1375,7.719707904994488,-9678.579677085074,-9971.913977093238
1376,7.725748632013798,-9765.695322811174,-10323.870360622446
1377,7.730831076979637,-9642.503525820362,-10057.575336725491
1378,7.736036279022693,-9613.411460990004,-9984.371162605908
1379,7.742035201013088,-9601.02953201077,-10191.568496208063
1380,7.746994076013565,-9327.996888708862,-10370.497115237094
1381,7.75263647300005,-9551.359615971127,-9780.602615974938
1382,7.755882524013519,-9600.678080776326,-11085.940416977832
1383,7.761874724984169,-9438.505197051092,-9679.747121493576
1384,7.771346382975579,-9600.365450421508,-10534.314273435342
1385,7.776377360999584,-9770.259776777995,-9909.276611842151
1386,7.780659983992576,-9572.417322510633,-9651.336150699508
1387,7.787600870013237,-9584.91463536252,-9885.907046900895
1388,7.793636128008366,-9794.369264095652,-10381.447305133634
1389,7.796347721993923,-9663.069899742457,-10655.3217949629
1390,7.8008836979866025,-9600.897858740847,-10475.185068431478
1391,7.806606922030449,-9407.184126396902,-10047.64480451222
1392,7.811065358996391,-9415.844668588516,-9522.310311616091
1393,7.81540256601572,-9725.618169432826,-10765.4176473515
1394,7.823668217003346,-9556.078518671215,-9861.886720137962
1395,7.828843356013298,-9491.468761041946,-9988.820148448336
1396,7.832207602024078,-9411.972221834529,-9309.419485266477
1397,7.83668051302433,-9323.707889341422,-10017.816686043147
1398,7.8413798080086705,-9660.977052056947,-10532.506844312295
1399,7.8466778659820555,-9442.000755797604,-10397.273198970672
1400,7.853566048026085,-9457.08158235785,-9816.23521908254
1401,7.857130222976208,-9449.350015977467,-10462.163103044732
1402,7.861784789979458,-9314.4329925229,-9853.978132519209
1403,7.868721517980099,-9367.029152574907,-9780.498181339835
1404,7.872108892977238,-9333.600098290834,-10150.924497896001
1405,7.878950492978096,-9535.951191389262,-10328.513610625996
1406,7.882247812986374,-9628.984990548803,-10626.996601962559
1407,7.889237158000469,-9688.500293141033,-10080.727100584865
1408,7.894393078029156,-9400.499959138224,-9985.55125889145
1409,7.897717266976834,-9210.273698059713,-10528.984432766829
1410,7.902166086018085,-9281.025553970538,-10004.371567849737
1411,7.91032807302475,-9574.388929651632,-10510.308035246771
1412,7.912990419983863,-9706.525504615602,-9893.751612956448
1413,7.919969803988933,-9463.967779999164,-10380.663179076231
1414,7.926389428019523,-9381.226097157065,-10207.977670768025
1415,7.933624228000641,-9351.034874394427,-10319.973501607627
1416,7.937674834012985,-9364.404874445358,-9792.885621367253
1417,7.942479535996914,-9567.9702064594,-9724.590234939173
1418,7.946958549976349,-9613.054713831594,-10160.034854384512
1419,7.9524899600148204,-9507.839162252625,-10011.093589204003
1420,7.957137557029724,-9445.992441383769,-10116.307766833748
1421,7.964890780985355,-9449.615569797797,-10036.46732221759
1422,7.97000595998764,-9348.80456690277,-9425.88712509258
1423,7.972740361988545,-9598.548084959451,-10444.187365419497
1424,7.9803657990098,-9544.927234182787,-9592.018971839374
1425,7.983936183989048,-9478.185422215212,-10026.141170112722
1426,7.990856760978699,-9452.848718455238,-10599.697856635627
1427,7.9961450989842415,-9324.234219393875,-10138.113540667688
1428,8.00063740003109,-9366.37943092978,-10240.047634599809
1429,8.00859213000536,-9360.208722114894,-9675.268183060189
1430,8.01115918803215,-9282.37066593502,-10404.450079096525
1431,8.01554221701622,-9335.08545891031,-9565.378638661365
1432,8.021198047995567,-9339.767390162813,-9390.806262864498
1433,8.026239481031896,-9402.1616933884,-11072.436576270858
1434,8.034119755983353,-9493.387830224303,-9752.119657858573
1435,8.03686548101902,-9485.510121287743,-9856.603430924424
1436,8.041425655007362,-9363.817101579705,-9626.43238048873
1437,8.049113596975804,-9304.131429712188,-10143.305648205172
1438,8.054257793009281,-9311.801290870924,-10246.958000343553
1439,8.057700568020344,-9221.117048074839,-10439.574888642943
1440,8.062172429025173,-9355.042484137073,-10038.410302488035
1441,8.066649698019027,-9410.743359196267,-10218.348780407236
1442,8.074482861995698,-9536.039096941759,-9644.611033635698
1443,8.077204900979996,-9471.832758527229,-9434.91736462404
1444,8.085089228987695,-9412.271478285811,-10334.645263637347
1445,8.090311424016953,-9592.67923533155,-9202.624166700796
1446,8.093720193982124,-9495.796173618379,-10005.19372187768
1447,8.100414237976075,-9462.81353837592,-10234.495897737474
1448,8.107984471976756,-9295.760885385782,-10797.260146395021
1449,8.113831193029881,-9541.589595765408,-10393.788930188637
1450,8.118873054027558,-9500.957153833631,-9762.041008797585
1451,8.121552561998367,-9557.256107781666,-10027.24154462443
1452,8.129235388994218,-9348.84513633128,-10631.818975130776
1453,8.134278675019742,-9508.860236648616,-10223.141016330059
1454,8.140211908996106,-9738.904825151194,-9921.156267472768
1455,8.142849995017052,-9547.328128123883,-9865.443163025107
1456,8.14727245002985,-9412.2858291251,-10131.178500066662
1457,8.153161671996116,-9702.68948671446,-9693.417444895149
1458,8.157797897994518,-9574.340521512144,-9911.405712363823
1459,8.166420145988464,-9525.962142322502,-10167.980080836585
1460,8.16915678602457,-9543.992011137623,-9384.661206451841
1461,8.176985592007638,-9215.532507933305,-10301.208770508247
1462,8.179604669988155,-9414.254937375586,-9609.278915208177
1463,8.184075048983097,-9305.119425359288,-10469.130096999286
1464,8.189232334017754,-9445.160683258182,-10292.258408892698
1465,8.193718015015126,-9478.47905441804,-10659.20099887413
1466,8.200576928019524,-9433.896980082161,-9978.60937758759
1467,8.204136134028435,-9457.622909751572,-9888.550830544262
1468,8.208630302011967,-9507.160634560609,-10067.401324864988
1469,8.216354667007923,-9531.285160797255,-10598.29959453613
1470,8.22144599699974,-9438.120460597502,-9857.833460437725
1471,8.224222401022912,-9296.8214165856,-9904.085049122245
1472,8.22947575801611,-9337.94875663826,-10356.148075690038
1473,8.234211243987083,-9277.007147688912,-10264.757062236156
1474,8.242139608979226,-9373.326394433187,-10880.886896881608
1475,8.247373290002345,-9306.121170683306,-10105.25660506153
1476,8.254455597996712,-9676.401420593565,-10181.206366506834
1477,8.258560737013816,-9361.329074424852,-10364.731579972538
1478,8.26615768802166,-9654.700461120101,-9443.09639790734
1479,8.272752421975136,-9288.032290224271,-10037.124761778685
1480,8.275447606027127,-9231.050320350889,-10209.053495398834
1481,8.279946287989617,-9197.00258695861,-10321.677588168126
1482,8.285982210993767,-9180.276553084987,-9981.088181985653
1483,8.292962351977826,-9338.491786566345,-10787.115790500893
1484,8.298961380004883,-9352.616731602868,-9940.25177854328
1485,8.301664849996566,-9362.55372495366,-9501.304266663094
1486,8.31067685097456,-9551.195264016867,-10174.27672028622
1487,8.313363128006458,-9186.184050183767,-9148.118982001652
1488,8.31790914797783,-9593.68227744499,-10065.154956699676
1489,8.323177275002003,-9599.670943338047,-9409.6716563675
1490,8.327795566022395,-9339.532686983297,-10363.608261344534
1491,8.334675734996795,-9528.889607035731,-10295.76284201899
1492,8.338076323986053,-9579.607256111383,-9567.401844203247
1493,8.342702454984188,-9538.817920199293,-9591.707582473618
1494,8.350359251022338,-9396.654268587607,-9146.258349559646
1495,8.352905341029167,-9197.973798375315,-10321.59084313107
1496,8.357504275023937,-9040.043483958849,-9683.018557011213
1497,8.362840987980366,-9341.62739597915,-9242.303427743913
1498,8.369994270026684,-9308.529900627325,-10371.93034206548
1499,8.376036041021347,-9180.515805204352,-10665.941675324364
1500,8.382146004974842,-9264.87358199451,-10297.943380020608
1501,8.388017675995826,-9435.320154314464,-9661.910730670934
1502,8.391447422027587,-9578.200333101939,-9805.808632513439
1503,8.398364050030708,-9344.296103982315,-10532.940162842611
1504,8.40251784402132,-9296.985608289897,-9542.193188135892
1505,8.407096316993236,-9529.667270922091,-9801.108851886735
1506,8.41553402197361,-9458.227907181234,-10233.241236601269
1507,8.418130245029927,-9434.532013514054,-9991.175639305
1508,8.42527808701992,-9463.231223228066,-9674.646133607552
1509,8.431090906977653,-9339.848165874422,-10677.13813274151
1510,8.436073862016201,-9160.038297304354,-9537.81056290757
1511,8.438738409996033,-9288.36562823361,-10060.009258588112
1512,8.446788555026055,-9459.05068646875,-10413.393236270706
1513,8.44949780100584,-9570.924568666675,-9915.526887470203
1514,8.454873130977154,-9533.525934515326,-9814.103115495454
1515,8.461942134022713,-9232.23584604219,-10599.22033258355
1516,8.464536988019944,-9367.603546676832,-10353.89668523048
1517,8.469763890028,-9439.847205299284,-9741.173896273922
1518,8.476825143992901,-9293.512474677356,-10682.271780534345
1519,8.480177368998527,-9323.358607100869,-9521.346737896994
1520,8.48473504602909,-9291.98549901184,-9660.715717706566
1521,8.489202913999558,-9430.116088185296,-9886.6500695745
1522,8.494561942994595,-9481.136755574207,-9934.246273478
1523,8.501368449032306,-9350.66261092677,-10374.016493234623
1524,8.507182105004787,-9415.873138970921,-9819.839550053915
1525,8.50979747402668,-9458.489647046334,-10323.049290760247
1526,8.514664840996266,-9372.435668648883,-9683.938463215898
1527,8.522558095991611,-9604.559311879777,-10641.576002658117
1528,8.525247963011266,-9240.511858389382,-9968.945161574578
1529,8.532834645986558,-9413.002554712446,-10231.754594340497
1530,8.537903307020665,-9314.10988557412,-9655.19668936367
1531,8.540580403029919,-9242.206419395427,-9967.765595709105
1532,8.54583300203085,-9318.222655184214,-10253.207400673753
1533,8.552793164014817,-9213.611640871606,-9861.817984893722
1534,8.558805684030055,-9366.940592630724,-10379.49754760243
1535,8.563849289000034,-9392.111627657447,-9955.429671073105
1536,8.566389209985733,-9419.506884291948,-9957.569562637012
1537,8.573995106995106,-9385.202773420358,-9437.699947240557
1538,8.579389824986459,-9344.639270880827,-10961.537069291908
1539,8.585398207008838,-9552.157552685117,-9937.099155571625
1540,8.5906527479887,-9233.33890423012,-9450.331099406278
1541,8.593296575009823,-9371.646463484369,-9991.961944378587
1542,8.601984592020512,-9097.099446636892,-9918.653143684074
1543,8.60717052000761,-9341.577270313934,-10690.394806332224
1544,8.613903375983238,-9378.19324884906,-10574.69480040224
1545,8.618954662978648,-9147.871265562664,-9998.152879401116
